order,name,label,parent,codesystem,code,ontologyTermURI,definition
179,Z-score (FEV1/FVC),,FEV1/FVC,,,,"FEV1 FVC ratio, z-score according to GLI reference criteria within one year of birth (child aged between >-1 year and <1 year),FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >1 and <2 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >2 and <3 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >3 and <4 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >4 and <5 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >5 and <6 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >6 and <7 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >7 and <8 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >8 and <9 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >9 and <10 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >10 and <11 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >11 and <12 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >12 and <13 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >13 and <14 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >14 and <15 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >15 and <16 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >16 and <17 years,FEV1 FVC ratio, z-score according to GLI reference criteria when the child was aged between >17 and <18 years"
295,Toxicology,,Laboratory measures,,Toxicology,,"Information about toxic components (e.g. amphetamines, cocaine, lead)."
57,Drugs,,Lifestyle and behaviours,,Drugs,,"Information about the consumption and abuse of drugs in any form (e.g. cannabis, morphine, quantity and frequency of smoking, swallowing, sniffing, injecting) and associated behaviours."
180,Z-score (FEV1),,FEV1,,,,"Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria within one year of birth (child aged between >-1 year and <1 year),Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >1 and <2 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >2 and <3 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >3 and <4 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >4 and <5 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >5 and <6 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >6 and <7 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >7 and <8 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >8 and <9 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >9 and <10 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >10 and <11 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >11 and <12 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >12 and <13 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >13 and <14 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >14 and <15 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >15 and <16 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >16 and <17 years,Forced Expiratotory Volume in the first second, z-score according to GLI reference criteria when the child was aged between >17 and <18 years"
196,Certain conditions originating in the perinatal period (P00-P96),,Diseases,,Perinatal_cond,,"Information about effects of complications of pregnancy, labour and delivery on the fetus and newborn, including birth traumas, disorders and infections specific to the perinatal period (e.g. birth injury, respiratory distress of newborn). Maternal information is excluded here.
Also see Dom. 3 ""Birth, pregnancy and reproductive health history"", under 'Pregnancy, delivery, and birth' for information about birth."
182,Absolute (FVC),,FVC,,,,"Forced Vital Capacity (L) within one year of birth (child aged between >-1 year and <1 year),Forced Vital Capacity (L) when the child was aged between >1 and <2 years,Forced Vital Capacity (L) when the child was aged between >2 and <3 years,Forced Vital Capacity (L) when the child was aged between >3 and <4 years,Forced Vital Capacity (L) when the child was aged between >4 and <5 years,Forced Vital Capacity (L) when the child was aged between >5 and <6 years,Forced Vital Capacity (L) when the child was aged between >6 and <7 years,Forced Vital Capacity (L) when the child was aged between >7 and <8 years,Forced Vital Capacity (L) when the child was aged between >8 and <9 years,Forced Vital Capacity (L) when the child was aged between >9 and <10 years,Forced Vital Capacity (L) when the child was aged between >10 and <11 years,Forced Vital Capacity (L) when the child was aged between >11 and <12 years,Forced Vital Capacity (L) when the child was aged between >12 and <13 years,Forced Vital Capacity (L) when the child was aged between >13 and <14 years,Forced Vital Capacity (L) when the child was aged between >14 and <15 years,Forced Vital Capacity (L) when the child was aged between >15 and <16 years,Forced Vital Capacity (L) when the child was aged between >16 and <17 years,Forced Vital Capacity (L) when the child was aged between >17 and <18 years"
184,Reproducibility,,Spirometry,,,,"Reproducibility of the spirometry within one year of birth (child aged between >-1 year and <1 year),Reproducibility of the spirometry when the child was aged between >1 and <2 years,Reproducibility of the spirometry when the child was aged between >2 and <3 years,Reproducibility of the spirometry when the child was aged between >3 and <4 years,Reproducibility of the spirometry when the child was aged between >4 and <5 years,Reproducibility of the spirometry when the child was aged between >5 and <6 years,Reproducibility of the spirometry when the child was aged between >6 and <7 years,Reproducibility of the spirometry when the child was aged between >7 and <8 years,Reproducibility of the spirometry when the child was aged between >8 and <9 years,Reproducibility of the spirometry when the child was aged between >9 and <10 years,Reproducibility of the spirometry when the child was aged between >10 and <11 years,Reproducibility of the spirometry when the child was aged between >11 and <12 years,Reproducibility of the spirometry when the child was aged between >12 and <13 years,Reproducibility of the spirometry when the child was aged between >13 and <14 years,Reproducibility of the spirometry when the child was aged between >14 and <15 years,Reproducibility of the spirometry when the child was aged between >15 and <16 years,Reproducibility of the spirometry when the child was aged between >16 and <17 years,Reproducibility of the spirometry when the child was aged between >17 and <18 years"
51,Other socio-demographic and economic characteristics,,Socio-demographic and economic characteristics,,Other_sociodemogr_chars,,Information about other socio-demographic and economic characteristics (e.g. being adopted).
35,Maternal country of birth,,Birthplace,,,,"Maternal country of birth,Mother's born abroad,Mother>s world region of birth"
156,Diseases of the respiratory system (J00-J99),,Diseases,,Respiratory_sys_dis,,"Information about past and current diseases of the respiratory system (e.g. asthma, bronchitis, emphysema, chronic obstructive pulmonary disease (COPD), pneumonia, influenza, nasopharyngitis, rhinopharyngitis - ""common cold"")."
,Skin prick test (Food),,Food,,,,
186,Lower respiratory tract infections,,Respiratory tract infections,,,,"Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) within one year of birth (child aged between >-1 year and <1 year),Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >1 and <2 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >2 and <3 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >3 and <4 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >4 and <5 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >5 and <6 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >6 and <7 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >7 and <8 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >8 and <9 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >9 and <10 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >10 and <11 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >11 and <12 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >12 and <13 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >13 and <14 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >14 and <15 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >15 and <16 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >16 and <17 years,Lower respiratory tract infections (bronchiolitis, bronchitis, pneumonia, chest infection, or equivalent) when the child was aged between >17 and <18 years"
