resource,dataset,name,label,collection event.resource,collection event.name,since version,until version,format,unit,references.dataset,references.name,mandatory,description,order,example values,keywords,vocabularies,notes
ATHLETE_CDM,urban_ath,ath_ndvi500_mean_preg,5-years moving average (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,1.0.0,,continuous,ndvi_value,,,,5-years moving average (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi500_mean_0,5-years moving average (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,1.0.0,,continuous,ndvi_value,,,,5-years moving average (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi500_mean_t1,5-years moving average (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,1.0.0,,continuous,ndvi_value,,,,5-years moving average (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi100_std_preg,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 100 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 100 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi100_std_0,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 100 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 100 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_pnv_0,average of percent of non vegetated within a buffer of 300 m at birth,,,1.0.0,,continuous,percent,,,,average of percent of non vegetated within a buffer of 300 m at birth,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_ndvi100_std_t1,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 100 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 100 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_popdens_preg,population density at pregnancy,,,1.0.0,,continuous,people_per_square_kilometer,,,,population density at pregnancy,,,population_density,,using Global Human Settlement Layer (GHSL)
ATHLETE_CDM,urban_ath,ath_popdens_t1,population density at first trimester,,,1.0.0,,continuous,people_per_square_kilometer,,,,population density at first trimester,,,population_density,,using Global Human Settlement Layer (GHSL)
ATHLETE_CDM,urban_ath,ath_ndvi300_std_preg,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 300 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 300 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi300_std_0,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 300 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 300 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_bdens300_t1,building density within a buffer of 300 m at first trimester,,,1.0.0,,continuous,square_meter_per_square_kilometer,,,,building density within a buffer of 300 m at first trimester,,,building_density300,,using European Settlement Map 2017
ATHLETE_CDM,urban_ath,ath_ndvi300_std_t1,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 300 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 300 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi500_std_preg,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at pregnancy,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi500_std_0,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at birth,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_ndvi500_std_t1,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,1.0.0,,continuous,ndvi_value,,,,5-years moving standard deviation (YYYY-4 to YYYY) of NDVI within a 500 meter buffer around geocode using all available images during the greenest period (from May to August) at first trimester,,,,,using the same source for all the cohorts (LANDSAT)
ATHLETE_CDM,urban_ath,ath_pntv_preg,average of percent of nontree vegetation within a buffer of 300 m at pregnancy,,,1.0.0,,continuous,percent,,,,average of percent of nontree vegetation within a buffer of 300 m at pregnancy,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_pntv_0,average of percent of nontree vegetation within a buffer of 300 m at birth,,,1.0.0,,continuous,percent,,,,average of percent of nontree vegetation within a buffer of 300 m at birth,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_pntv_t1,average of percent of nontree vegetation within a buffer of 300 m at first trimester,,,1.0.0,,continuous,percent,,,,average of percent of nontree vegetation within a buffer of 300 m at first trimester,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_pnv_preg,average of percent of non vegetated within a buffer of 300 m at pregnancy,,,1.0.0,,continuous,percent,,,,average of percent of non vegetated within a buffer of 300 m at pregnancy,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_pnv_t1,average of percent of non vegetated within a buffer of 300 m at first trimester,,,1.0.0,,continuous,percent,,,,average of percent of non vegetated within a buffer of 300 m at first trimester,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_ptc_preg,average of percent of tree covered within a buffer of 300 m at pregnancy,,,1.0.0,,continuous,percent,,,,average of percent of tree covered within a buffer of 300 m at pregnancy,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_ptc_0,average of percent of tree covered within a buffer of 300 m at birth,,,1.0.0,,continuous,percent,,,,average of percent of tree covered within a buffer of 300 m at birth,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_ptc_t1,average of percent of tree covered within a buffer of 300 m at first trimester,,,1.0.0,,continuous,percent,,,,average of percent of tree covered within a buffer of 300 m at first trimester,,,,,using the same source for all the cohorts (MODIS: MOD44Bv006)
ATHLETE_CDM,urban_ath,ath_bdens100_preg,building density within a buffer of 100 m at pregnancy,,,1.0.0,,continuous,square_meter_per_square_kilometer,,,,building density within a buffer of 100 m at pregnancy,,,building_density100,,using European Settlement Map 2017
ATHLETE_CDM,urban_ath,ath_bdens100_0,building density within a buffer of 100 m at birth,,,1.0.0,,continuous,square_meter_per_square_kilometer,,,,building density within a buffer of 100 m at birth,,,building_density100,,using European Settlement Map 2017
ATHLETE_CDM,urban_ath,ath_bdens100_t1,building density within a buffer of 100 m at first trimester,,,1.0.0,,continuous,square_meter_per_square_kilometer,,,,building density within a buffer of 100 m at first trimester,,,building_density100,,using European Settlement Map 2017
ATHLETE_CDM,urban_ath,ath_bdens300_preg,building density within a buffer of 300 m at pregnancy,,,1.0.0,,continuous,square_meter_per_square_kilometer,,,,building density within a buffer of 300 m at pregnancy,,,building_density300,,using European Settlement Map 2017
ATHLETE_CDM,urban_ath,ath_bdens300_0,building density within a buffer of 300 m at birth,,,1.0.0,,continuous,square_meter_per_square_kilometer,,,,building density within a buffer of 300 m at birth,,,building_density300,,using European Settlement Map 2017
ATHLETE_CDM,urban_ath,ath_connind100_preg,connectivity density within a buffer of 100 m at pregnancy,,,1.0.0,,continuous,number_per_square_kilometer,,,,connectivity density within a buffer of 100 m at pregnancy,,,connectivity_density100,,using the same source for all the cohorts (NAVTEQ)
ATHLETE_CDM,urban_ath,ath_connind100_0,connectivity density within a buffer of 100 m at birth,,,1.0.0,,continuous,number_per_square_kilometer,,,,connectivity density within a buffer of 100 m at birth,,,connectivity_density100,,using the same source for all the cohorts (NAVTEQ)
ATHLETE_CDM,urban_ath,ath_connind100_t1,connectivity density within a buffer of 100 m at first trimester,,,1.0.0,,continuous,number_per_square_kilometer,,,,connectivity density within a buffer of 100 m at first trimester,,,connectivity_density100,,using the same source for all the cohorts (NAVTEQ)
ATHLETE_CDM,urban_ath,ath_connind300_preg,connectivity density within a buffer of 300 m at pregnancy,,,1.0.0,,continuous,number_per_square_kilometer,,,,connectivity density within a buffer of 300 m at pregnancy,,,connectivity_density300,,using the same source for all the cohorts (NAVTEQ)
ATHLETE_CDM,urban_ath,ath_connind300_0,connectivity density within a buffer of 300 m at birth,,,1.0.0,,continuous,number_per_square_kilometer,,,,connectivity density within a buffer of 300 m at birth,,,connectivity_density300,,using the same source for all the cohorts (NAVTEQ)
ATHLETE_CDM,urban_ath,ath_connind300_t1,connectivity density within a buffer of 300 m at first trimester,,,1.0.0,,continuous,number_per_square_kilometer,,,,connectivity density within a buffer of 300 m at first trimester,,,connectivity_density300,,using the same source for all the cohorts (NAVTEQ)
ATHLETE_CDM,urban_ath,ath_foodenvdens300_0,number of facilities related to unhealthy food divided by the area of the 300 meters buffer at birth,,,1.0.0,,continuous,number_per_square_kilometer,,,,number of facilities related to unhealthy food divided by the area of the 300 meters buffer at birth,,,unhealthy_facilities_density,,using the same source for all the cohorts (Open Street Maps)
ATHLETE_CDM,urban_ath,ath_foodenvdens300_t1,number of facilities related to unhealthy food divided by the area of the 300 meters buffer at first trimester,,,1.0.0,,continuous,number_per_square_kilometer,,,,number of facilities related to unhealthy food divided by the area of the 300 meters buffer at first trimester,,,unhealthy_facilities_density,,using the same source for all the cohorts (Open Street Maps)
ATHLETE_CDM,urban_ath,ath_tm_preg,average of mean temperature during pregnancy,,,1.0.0,,continuous,degree_celsius,,,,average of mean temperature during pregnancy,,,mean_temperature,,using local meteorologic stations
ATHLETE_CDM,urban_ath,ath_tm_t1,average of mean temperature during first trimester,,,1.0.0,,continuous,degree_celsius,,,,average of mean temperature during first trimester,,,mean_temperature,,using local meteorologic stations
ATHLETE_CDM,urban_ath,ath_tm_1,average of mean temperature during first year (>0 year and <=1 year),,,1.0.0,,continuous,degree_celsius,,,,average of mean temperature during first year (>0 year and <=1 year),,,mean_temperature,,using local meteorologic stations
ATHLETE_CDM,urban_ath,ath_tmin_preg,average of minimum temperature during pregnancy,,,1.0.0,,continuous,degree_celsius,,,,average of minimum temperature during pregnancy,,,minimum_temperature,,using local meteorologic stations
ATHLETE_CDM,urban_ath,ath_tmin_t1,average of minimum temperature during first trimester,,,1.0.0,,continuous,degree_celsius,,,,average of minimum temperature during first trimester,,,minimum_temperature,,using local meteorologic stations
ATHLETE_CDM,urban_ath,ath_tmin_1,average of minimum temperature during first year (>0 year and <=1 year),,,1.0.0,,continuous,degree_celsius,,,,average of minimum temperature during first year (>0 year and <=1 year),,,minimum_temperature,,using local meteorologic stations
